title,text,label
 mae desaparecida ha 3 anos surge na sala do filho durante cena de filme adulto,dolores trindade estava desaparecida ha 3 anos.  seu filho bruno ja desistira de encontrala.  porem enquanto via uma serie na hbo dolores apareceu como um fantasma na sala da casa de bruno durante a exibicao de uma cena de adulta. o reencontro foi constrangedor minha mae e assim sempre aparece quando passa uma cena de sexo na tv e acha que estou vendo sacanagem disse bruno. dolores falou com nossa equipe de reportagem lembro que sumi ha tres anos pelo constrangimento de ter entrado na sala e ter flagrado meu filho vendo essas indecencias. por cacofonias,satire
 temer recomenda que ministros despachem deitados para evitar novas quedas,o ministro do turismo henrique eduardo alves pediu demissao do cargo hoje.  ele foi citado na delacao do expresidente da transpetro sergio machado e teria recebido propina de r 15 milhao entre 2008 e 2014.  henrique alves e o terceiro ministro do governo interino de michel temer a deixar o cargo.  romero juca se licenciou do planejamento e fabiano silveira pediu demissao da transparencia.  todos por terem sido citados em gravacoes de sergio machado. para evitar que mais ministros caiam o presidente interino michel temer recomendou que todos os seus ministros despachem apenas deitados. nao aguento mais tanto ministro meu caindo.  nao tenho nem tempo de escolher substitutos para todos que caem.  inclusive vou criar o ministerio da contratacao de ministros para me auxiliar nessa funcao exaustiva disse temeruma das solucoes que foram sugeridas por aliados a temer e a de em vez de nomear apenas uma pessoa para cada ministerio nomearse uma lista com dez nomes em ordem de sucessao. leia tambem dois ministros caem em 7 dias e temer suspeita que dilma passou graxa no piso,satire
 sem lanches durante a viagem gol aceitara ambulantes vendendo balas e amendoins nos avioes,a busca por um servico mais popular e um preco mais acessivel fez a gol por fim de uma vez por todas ao lanche em qualquer viagem aerea.  agora cada passageiro e responsavel pela sua propria comida.  alguns clientes ja se prepararam com marmitas e outros preferem desfrutar da novidade comprar o passatempo da sua viagem vendido por ambulantes que poderao ser encontrados a bordo. a ideia e revolucionaria.  assim como nos onibus os ambulantes nao precisarao pagar passagem.  eles entram no comeco do voo vendem e depois utilizarao paraquedas para descer no meio da viagem.  segundo um passageiro a qualidade nao diminuiu em nada afinal na gol continuase comendo amendoim e bala durante a viagem como sempre foi. vinicius antunes,satire
 rodrigo constantino contrai ebola e virus morre de desgosto,rodrigo constantino acaba de prestar mais um entre seus inumeros favores a sociedade.  o colunista mais odiado do brasil contraiu o virus ebola propositalmente porque sabia que isso causaria de uma vez por todas a extincao do virus. meu proximo passo e contrair candidatos do psol escreveu o jornalista em sua coluna na veja que logo depois tirou o post do ar.  por wandaladdams e microcontoscos,satire
 hipster que carregava orelhao no lugar de celular e internado com de hernia de disco,o atendente de sebo de discos de vinis alexandre quadros foi internado na tarde de hoje no rio de janeiro depois de passar uma semana carregando um orelhao nas costas.  segundo amigos alexandre queria voltar as raizes por isso dispensou o celular. ele falou que queria ser fiel ao passado e que antigamente as pessoas usavam orelhao na rua.  so que hoje em dia quase nao tem mais por isso ele decidiu carregar o dele disse o tatuador johny broto amigo de alexandre. internado as pressas alexandre teve uma crise grave de hernia de disco e nao esta conseguindo se movimentar. ele e apenas mais uma das vitimas nas estatisticas crescentes de acidentes envolvendo hipsters bem intencionados.  os hipsters sao jovens que se vestem de forma extravagante e preferem tecnologias antigas como o disco de vinil o lambelambe e o analfabetismo de massa.  na ultima semana um hipster paulistano passou por uma cirurgia porque a maquina de escrever que ele usava num parque da cidade caiu sobre seu pe. em porto alegre onde a epidemia e mais grave mais de doze hipsters ja morreram por se recusar a usar antibioticos para tratar infeccoes porque e muito moderno. otileno jr e m zorzanelli,satire
 yousseff enfarta e prova que nao e coracao valente,o doleiro alberto yousseff sofreu um enfarte e esta numa uti.  segundo eleitores de aecio isso prova que ele realmente nao e coracao valente.  segundo a revista veja youseff acusou a presidente dilma rousseff de ter um nome igual ao seu so que sem o y. teorias conspiratorias ja tomaram conta da internet apos a internacao de yousseff.  de acordo com uma fonte yousseff e sua gangue fizeram sumir todos os cachorros pequineses do mundo. ,satire
 cachoeira e preso e brasil se surpreende ao saber que ele estava solto,o empresario do ramo de entretenimento de apostas no zoologico vulgo bicheiro carlinhos cachoeira foi preso hoje pela manha numa operacao da policia federal.  de acordo com a pf ele esta envolvido num esquema de lavagem de dinheiro de r 370 milhoes o que o faria deixar de ser cachoeira para ser um oceano.  ou praticamente carlinhos cataratas do niagara. cachoeira foi preso em sua casa em goias para surpresa dos policiais que antes o procuraram em varios presidios.  sinceramente achamos que ele nao estava mais em liberdade nao entendemos nada disse um policial. de acordo com agentes cachoeira nao tentou molhar a mao de ninguem.  ,satire
 uniforme de agentes de transito de doria faz velocidade cair porque motoristas param para rir,o prefeito de sao paulo joao doria apresentou hoje os novos uniformes dos agentes de transito da companhia de engenharia de trafego cet. segundo especialistas a previsao e de que a mudanca do uniforme cause um impacto imediato na reducao das velocidades nas vias.  a estimativa e de que cerca de 70 dos motoristas vao parar para rir do uniforme novo o que causara uma reducao na velocidade media do trafego. apesar de reconhecer que funcionara para diminuir as velocidades e consequentemente os acidentes sou contra o novo uniforme pois temo que algum motorista possa ter um ataque de riso e perder a direcao antes de conseguir parar o carro disse wagner neto especialista em cores de uniformes de agentes de transito. logo apos a inauguracao dos novos uniformes doria soube do efeito colateral da reducao de velocidade nas vias e pediu para jogarem fora os novos uniformes e fazerem um novo.  de preferencia um que faca os motoristas sentirem vontade de acelerar.  acelera sao paulo teria dito o prefeito. ,satire
 pouso do papa no campo do fluminense mostra aproximacao da igreja com a comunidade gay,o papa francisco mostrou que realmente esta disposto a seguir novos caminhos.  para teologos o pouso do papa no campo do fluminense mostra que o santo padre esta mais tolerante com os gays.  outra possibilidade e que o fluminense tenha contratado o papa para providenciar um milagre apos a goleada contra o vasco. o papa esta no rio para cumprir uma vasta agenda publicitaria.  amanha ele vai gravar um comercial das papinhas nestle.  na sexta dara um show em copacabana interpretando o seu maior hit o papa e pop. com sugestao de marcos elizario,satire
 padarias de todo o pais registram falta de pao e mortadela em dia de protesto prodilma,padarias e supermercados de todo o pais registraram hoje verdadeira escassez de dois produtos pao e mortadela.  segundo informacoes da associacao nacional de panificadores todo o estoque de paes e do embutido foram vendidos rapidamente nas primeiras horas da manha. conversando com alguns donos de padaria ficamos sabendo que por alguma razao pessoas vestidas de vermelho chegaram em compraram tudo em diversas cidades disse o presidnete da anp geraldo panne. o aposentado jovenildo assuncao foi um dos que perdeu a viagem a padaria.  em 70 anos nunca vi acabar tudo assim.  estou vindo andando la de cima passei por tres padarias e nada. no ultimo ato prodilma na avenida paulista os manifestantes de centrais sindicais receberam um lanche durante o tempo em que estiveram ali. de acordo com a assessoria de imprensa do pt tudo nao passa de uma coincidencia.  se acabou o pao e a mortadela e sinal do aumento do poder de compra do trabalhador disse o partido em nota. m zorzanelli,satire
 temer confirma kim kataguiri no ministerio da inocencia util,o vicepresidente michel temer anunciou hoje a tarde mais um nome para o seu virtual governo.  o coordenador nacional do movimento brasil livre kim kataguiri ocupara a cadeira do recem criado ministerio da inocencia util.  a pasta abrigara aqueles que acreditam que o pmdb podera acabar com a corrupcao no brasil criar empregos fazer a economia crescer e muitas outras facanhas como fritar ovo com gema mole. kim afirmou que esta preparado para o cargo e que acredita muito que em breve todos os corruptos do brasil estarao na cadeia.  ele tambem afirmou que ja pediu um pixuleco de pelucia a papai noel pois foi um bom menino e ajudou a livrar o pais do pt. o ativista divulgou uma nota conclamando os brasileiros a ficarem unidos nesse momento importante para o pais.  os rangers uniamse e fundiam seus veiculos para compor o robo gigante.  precisamos de algumas centenas de milhares de brasileiros para montar o nosso.  escreveu ele. leia tambem bispo da universal novo ministro da ciencia e tecnologia vai explicar tomada de 3 pinos um pro pai pro filho e pro espirito santo,satire
 venina diz que graca foster e fa de michel telo,as denuncias contra a presidente da petrobras ficaram ainda mais graves.  a exgerente venina veloso disse hoje que graca foster e fa de romero brito e de michel telo.  venina disse que esteve pessoalmente com graca e viu um quadro de romero em sua sala alem de ter ouvido um iphone tocando michel telo.  a exgerente afirmou que sofreu assedio.  fizeram coisas horriveis comigo.  ate um cd da anitta eu ganhei no amigo oculto disse ela. ,satire
 apenas 03 das pessoas notam quando jacares ha alguma palavra estranha num texto,um estudo do nucleo de pesquisas da america latina nupal apontou que apenas 03 das pessoas notam quando ha alguma palavra estranha num texto.  segundo o estudo farinha a mente das pessoas apenas ignora o conteudo equivocado na frase e segue como se nada tivesse acontecido. o cientista rogerio augusto aguiar falou a nossa equipe de reportagem hoje em dia as pessoas estao muito desatentas legumes para se dar conta ou mesmo para parar e questionar cada frase.  eu posso inserir escritorio palavras aleatoriamente numa frase que a mensagem recebida e a mesma de uma frase normal. por cacofonias,satire
 para acabar com protestos pm de sp oferece passagem gratis de camburao,a policia militar de sao paulo encontrou uma forma inusitada de acabar com os protestos contra o aumento das passagens a partir de agora quem for as ruas protestar ganhara uma passagem gratis de camburao. o governador geraldo alckmin anunciou o aumento da frota dos carros de policia que poderao levar os manifestantes para o xilindro com todo conforto.  a novidade agradoueu curti porque pelo menos tem seguranca e e menos apertado do que os onibus.  finalmente uma coisa boa desse governo disse um manifestante. ,satire
 homem infarta em escritorio apos ouvir do chefe depois preciso falar com voce. ,lazaro santos foi socorrido as pressas nessa manha no senac flamengo rj apos ouvir de seu gerente depois preciso falar com voce.  segundo thiago angola gerente de lazaro ele apenas queria dar folga para o funcionario que vinha trabalhando demais nos ultimos dias. varias testemunhas chocadas falaram com nossa equipe de reportagem.  alexandra magalhaes declarou isso e uma violencia ninguem que diz preciso falar com voce e vai embora merece ficar impune.  isabel oliveira disse que certa vez ainda gravida quase perdeu o filho ele disse que tinha uma coisa muito importante para me falar e era apenas para perguntar onde estava o grampeador e um terrorista. por cacofonias,satire
 flamengo e eliminado antes de temer ,o flamengo foi derrotado por dois a um pelo time do papa.  mostrando que era bem protegido san lorenzo fez um gol a dois minutos do final eliminando o time carioca da libertadores. temer foi flagrado dizendo tem que manter isso.  ja a torcida quer dizer tem que mudar isso. agora a unica esperanca para a torcida rubro negra e ver temer cair porque o vasco caira tambem em pouco tempo. ,satire
 quem disse isso eduardo cunha ou darth vader,o presidente da camara eduardo cunha nao ligou para nenhum delivery mas acordou com um japones bem na porta de sua casa. no meio dessa devassa dos documentos do terceiro homem na linha sucessoria do brasil que tal repassar algumas de suas frasesmelhor voce saberia diferenciar falas do nosso genio do regimento do congresso de outro genio aquele do lado obscuro da forca ,satire
 lobao quer impeachment sem temer sem militares sem aecio e sem gluten,lobao o profeta sem gentileza atravessou a avenida paulista aos gritos de impeachtmenet.  disse que e um absurdo evo morales ser o presidente e que quer um novo governo sem temer sem militares sem aecio e sem gluten.  ate ai tudo bem porem lobao pediu um governo sem sarney e caiu em total descredito pois todos sabem que isso e impossivel no brasil. com a fama de otario estabelecida por ser o ultimo brasileiro acreditar em politico lobao marcou um date com aecio que simplesmente o deixou na pista.  segundo aecio lobao e muito chato pior que um lobinho aqueles escoteiros que acham que podem mudar o mundo so por conseguir fazer diferentes tipos de nos. por cacofonias e l.  lanna,satire
 ato falho cunha diz que chorou porque estava muito trust,apos ter chorado durante a renuncia da presidencia da camara dos deputados eduardo cunha teria confessado a amigos que chorou porque estava muito trust.  o ato falho teria ocorrido na despedida da presidencia que aconteceu em uma pizzaria em brasilia.  a confusao foi recebida com uma grande gargalhada de todos os presentes. o sensacionalista aproveita para esclarecer que noticia de que eduardo cunha renunciou a presidencia da camara nao e invencao de seus autores apesar de ainda ser muito dificil de acreditar que isso realmente tenha acontecido. ,satire
 ferrari lamborghini e porsche de collor tinham adesivos foi voce que me deu,os carros apreendidos pela policia federal na casa da dinda de propriedade do expresidente e atual senador fernando collor de mello em brasilia tinham um adesivo curioso.  os tres modelos esportivos avaliados no total em mais de 6 milhoes de reais tinham o adesivo foi voce que me deuachamos estranho porque as pessoas costumam colar aquele adesivo foi deus que me deu disse um agente da pf que preferiu nao se identificar.  depois a gente entendeu.  ele estava agradecendo ao povo por ser bobo nao e de ter dado condicoes a ele de voltar a politica e conseguir comprar carros tao caros. os carros apreendidos levados para a sede da pf sao os modelos ferrari 458 italia de preco em torno de r 2 milhoes uma lamborhini aventador vendida a r 36 milhoes e um porsche panamera por volta de r 400 mil. nenhuma fiat elba foi encontrada na propriedade. m zorzanelli,satire
 colocar fotos de tragedias nas redes sociais e sinal de debilidade mental alertam especialistas,a tragedia da boate kiss revelou uma faceta que ha muito tempo nao aparecia na internet.  usuarios de redes sociais passaram a postar fotos de pessoas mortas fotos exclusivase imagens chocantes como se a realidade ja nao fosse o suficientemente triste. a morbidez ja dera sinais no inicio da internet quando circularam emails com fotos ineditas de acidentes aereos como o que matou os integrantes da bada mamonas assassinas.  especialistas afirmam que quem envia esse tipo de foto ou posta sofre de algum problema mental grave.  sao pessoas que deveriam ser interditadas e proibidas de acessar a internet durante um bom tempo para refletir disse um especialista. leonardo lanna e nelito fernandes,satire
 temer diz que chamou ministros ja envolvidos com corrupcao para nao ter surpresas depois,o presidente em exercicio michel temer ele mesmo citado em delacao da lava jato por recebimento de 5 milhoes de reais decidiu inovar na montagem de seu ministerio. alem de resgatar uma tradicao da linha dura da ditadura e nao colocar alguem de pele negra ou uma mulher no ministerio ele decidiu convocar diversos politicos ja envolvidos em escandalos de corrupcao para nao ter surpresas depois. temer chamou romero juca geddel vieira lima e henrique alves todos citados na lava jato alem de eliseu padilha envolvido no escandalo dos precatorios e moreira franco no da proconsult.  juca que fica com a pasta do planejamento e investigado por formacao de quadrilha e e suspeito de exigir propinas em contratos de angra 3 com a oas. o novo ministro do turismo e supeito de ter atuado em conjunto com eduardo cunha.  o nome do ministro das cidades bruno araujo tambem apareceu nas investigacoes da petrobras. voces sabem como e.  quando a pessoa ja e ministro e aparece alguma denuncia cria aquele clima chato a gente e obrigado a demitir.  voce poe logo um monte de gente investigada e assim se mais alguma denuncia vier voce pode dizer que nao ha novidade.  e o esvaziamento do fato disse em reuniao com a imprensa. sem falar que ouvi dizer que a gasolina esta cara em curitiba e vamos ter que deixar a policia federal de la sem gasolina para as viaturas por seis meses.  telefone tambem esta caro vou cortar o celular de todo mundo.  o momento e de cortar despesas disse. ele tem mais planos.  temer tambem estaria pensando em antes de se mudar para o palacio do planalto construir uma horta e um galinheiro.  quem tomara conta e uma raposa amiga minha disse. leia tambem temer dara ministerio da ciencia a bispo da universal e ja cogita goleiro bruno no min.  das mulheres ,satire
 animador de festa junina de politicos grita olha a pf e todos fogem antes que ele falasse e mentira,a elite politica de brasilia se reuniu ontem na casa da senadora katia abreu para sua ja tradicional festa junina.  estavam presentes diversos senadores deputados e ministros citados por sergio machado nas delacoes a lava jato. renan reclamou que a acusacao de que teria recebido milhoes em propina fez com que os cabelos recemimplantados embranquecessem.  nao faz sentido porque eu peguei de um cara de 20 anos de idade reclamou. sem rodrigo janot a festa teve formacao de quadrilha mas ninguem dancou no final. o que aconteceu no entanto foi um mal entendido promovido pelo animador da festa.  o profissional que narrava a danca tipica fez uma brincadeira.  gritou olha a policia federal. o que se seguiu foi uma cena de filme de terror.  cadeiras voando pessoas sendo jogadas no chao gritaria e panico na porta de saida.  em pouco menos de cinco segundos a casa de katia estava vazia.  nao tive tempo de gritar e mentira disse o animador. e uma pena porque eu ja estava com o copo de vinho quente pronto para jogar na cara do serra lamentou katia.  ,satire
 direita atrasa o calendario do iphone para 1964 e trava o pais,um bug foi descoberto em iphones de modelo 5s ou superior onde o aparelho trava e fica bloqueado se o usuario mudar a data do calendario para 01011970 e reiniciar o celular.  apos saber da noticia a direita brasileira resolveu mudar a data do calendario de seus iphones para 1964 e acabou travando o pais. fiquei assustado quando o brasil travou sempre li na internet que na epoca da ditadura militar o pais era melhor e so havia progresso disse gustavo rocha defensor da ditadura militar. especialistas dizem que o que levou essas pessoas a mudarem o calendario para 1964 e provocarem o travamento foi um bug no cerebro que faz a vitima achar que ditaduras sao boas para um pais. segundo relatos assim que o usuario muda o calendario do iphone para 1964 aparece uma mensagem na tela dizendo brasil ameo ou deixeo. ,satire
 juiz recomenda que jacob barata fique em cela mais lotada que seus onibus, a policia federal prendeu na noite de ontem jacob barata filho um dos maiores empresarios do ramo de onibus do rio de janeiro.  ele foi preso no aeroporto ao tentar embarcar para portugal.  apos investigacao encontraramse indicios de que o empresario pagou milhoes de reais em propina para politicos do rio de janeiro. o juiz que determinou a prisao de barata exigiu que o empresario cumpra pena em uma cela tao cheia quanto um de seus onibus as 18h de um dia util. e uma pena ate bem branda porque na cadeia apesar da lotacao o espaco nao balanca que nem um onibus.  pelo menos ele vai ficar apertado e em pe mas sem cair disse o juiz no pedido de prisao. na decisao o juiz determinou que caso o empresario peca para passar para o regime semiaberto futuramente so podera sair se for para trabalhar com funcao dupla de motorista e trocador de onibus alem de ter turno dobrado todos os dias. ,satire
 dilma pede fim da corrupcao ao lado de collor pode rir essa e a piada,a presidente dilma rousseff fez hoje um duro discurso contra a corrupcao ao lado do expresidente fernando collor de melo.  dilma afirmou que no seu segundo mandato o governo sera rigido contra o desvio.  nao vamos jogar a corrupcao para debaixo do tapete.  o discurso foi em alagoas.  dilma estava ao lado de renan calheiros filho que como o nome diz e filho de renan calheiros.  ele foi eleito governador de alagoas. o texto acima e verdadeiro.  nao julgamos necessario fazer qualquer piada. ,satire
 istoe contrata bolsonaro como editorchefe,a capa da ultima edicao da revista istoe traz uma materia sobre as supostas explosoes nervosas da presidente dilma.  a revista questiona a capacidade emocional da presidente de conduzir o pais. o teor machista da publicacao fez correr o boato de que o deputado jair bolsonaro seria o novo editorchefe da revista.  alem de bolsonaro pedro paulo e dado dolabella seriam colunistas do periodico. outra estrategia da revista e demitir os jornalistas e publicar apenas boatos de whatsapp como por exemplo o que diz que dilma esta quebrando todos os moveis do palacio do planalto. ,satire
 familia volta de viagem da pascoa e encontra filial da subway em sua sala,a familia pereira fernandes teve uma surpresa ao voltar da viagem de feriado de pascoa.  assim que abriu a sala de casa fernando pereira fernandes sentiu um cheirinho caracteristico dos sanduiches subway.  e uma fila.  fernando nao teve duvidas havia mesmo uma filial da subway em sua casa. fernando e mais uma pessoa que encontrou subway onde nao esperava gracas a expansao agressiva da marca.  na semana passada um dono de franquia da subway disse que encontrou outra loja funcionando dentro do banheiro de sua loja.  mas o mais estranho mesmo e que eu entrei na cabine do banheiro e la dentro tinha outra.  e como uma bonequinha babuska voce vai tirando uma e aparece outra menor dentro. ,satire
 dilma entra com pedido no stf para ficar inelegivel para cargos que tenham vice,a expresidente dilma rousseff entrou hoje com um pedido no stf para ficar inelegivel para cargos publicos que tenham vice.  o presidente do stf ricardo lewandowski disse que vai considerar o pedido de dilma para o julgamento da inelegibilidade da petista. ela quer continuar podendo se eleger para cargos publicos porque nao quer ter que voltar a administrar lojinha de r 199.  se for para falir algo que seja publico.  ela so deixou claro que nunca mais quer ter vice na vida disse o advogado da expresidente. dilma afirmou que esta cogitando comecar a trabalhar fazendo standup comedy caso se torne inelegivel. bruno machado,satire
 apos datafolha criadores do viagra estudam o crescimento de marina,o crescimento de marina silva apontado pelo datafolha despertou a curiosidade da comunidade cientifica que quer saber como ela fez pra subir tanto assim.  segundo estudiosos o efeito marina pode ajudar impotentes de todo mundo. caso o viagra descubra esta forma de crescimento pode lancar um viagra aditivado que sera batizado de viagra marina.  aecio neves aguarda ansioso pelo lancamento do produto pois broxou totalmente ainda nas preliminares eleitorais. por cacofonias,satire
 flagrado pr.  marco pereira diz que ligava para tele sexo para converter as atendentes,o pastor marco pereira tem contra ele mais uma denuncia desta vez foram encontradas varias gravacoes suas ligando para profissionais de tele sexo.  porem segundo o pastor ele ligava para tentar converter as atendentes essas mocas nao tem uma vida com jesus sao pecadoras eu ligava para que elas aceitassem a cristo poderiam ate ficar na mesma profissao mas que pelo menos usassem expressoes como ai meu deus e ai jesus em seus orgasmossegundo membros da igreja de marco pereira o pastor tinha o estranho projeto de montar um tele sexo gospel em que esposas poderiam receber ligacoes de seus maridos para fazer sexo por telefone.  marco feliciano amigo de marco pereira disse que nao ha qualquer ilegalidade na acao do pastor afinal de contas nenhuma das atitudes envolviam homossexuais. vinni correa e vinicius antunes,satire
 pessoas que dizem que nao querem couvert sao as que mais o comem,pedro paulo maciel e o primeiro a dizer nao precisa quando sai para comer fora com a familia e um garcom lhe pergunta se quer couvert.  mas diante da insistencia dos filhos acaba pedindo para trazer.  assim que a cestinha de paes e as pastinhas chegam pedro paulo se transforma.  o homem comedido e racional que ele e da lugar a um desenfreado monstro devorador.  sob os olhares da mulher e das criancas ele consegue colocar na boca ao mesmo tempo cinco torradas com manteiga duas com pate e cinco pepinos alem de um ovo de codorna com molho rose.  nao sei o que acontece comigo ele confessa.  eu juro que nao queria o couvert. cientistas brasileiros estao reunidos num evento em sao paulo para destrinchar esse fenomeno do cotidiano.  por que as pessoas que dizem nao querer o couvert sao as que mais o comem depois para saber 100 pessoas em grandes cidades brasileiras serao monitoradas durante um ano.  o resultado devera sair no fim de 2016. ,satire
 dente de renan calheiros sofre impeachment durante entrevista.  veja video. ,mais um pivo relacionado ao impeachment caiu.  dessa vez foi o dente de renan calheiros que sofreu impeachment e foi imediatamente afastado do cargo.  o dente ja tinha pedido para sair do pmdb por causa das denuncias contra eduardo cunha e escolheu fazer um ato em frente as cameras durante uma coletiva. veja no video abaixo o exato momento em que ha a dissidencia dentaria e o elemento e cortado pela raiz da boca do presidente do senado. depois de romper com o pmdb o dente para provar que nao e fisiologista ja preencheu ficha de inscricao na rede e prometeu melhorar o sorriso de marina silva. a celebridade instantanea do dente chamou a atencao de partidos nanicos.  o presidente do psc quer lancar o dente com o slogan voto por voto dente por dente para puxar votos de deputados mal votados que preenchem a cota de lambedores da bota sangrenta de carlos brilhante ustra. ,satire
 projeto de lei proibe mais de tres zeros seguidos em boleto bancario,finalmente uma boa noticia vinda de brasilia.  um projeto do deputado adamastor ferlanna pede o fim da farra dos zeros em codigos de barra em boletos.  de acordo com um estudo o consumidor medio perde mais tempo tentando contar os zeros de seus boletos do que aproveitando o bem comprado com ele. temos muitas devolucoes de pagamentos feitos de forma errada por causa desses zeros disse um executivo de um banco de varejo. o pior de tudo e que ninguem conseguiu explicar exatamente porque os boletos precisam de tantos zeros seguidos. eu acho que eles fazem de sacanagem resumiu um consumidor. ,satire
 petrobras descobre petroleo abaixo do presal e chama novo campo de palmeiras,o palmeiras foi o grande homenageado pela petrobras em sua nova descoberta.  a empresa deu o nome do clube de sao paulo a um capo imenso de petroleo em uma camada ainda mais profunda do que a do presal.  acho que o momento e propicio para esse nome.  para chegar la tivemos que ir muito muito fundo.  disse o diretor de exploracao fernando santos. inicialmente a empresa pensou em batizar o novo campo como serra mas desistiu para evitar implicacoes politicas.  decidimos chamar de palmeiras tambem porque chegamos la embaixo mas ainda nao sabemos como tirar. ,satire
 dez tweets de alexandre frota que ajudam a entender suas propostas para a educacao,o exator porno apologista do estupro e revoltado online alexandre frota apareceu hoje no gabinete do ministro da educacao de michel temer mendonca filho dizendo que discutia propostas para a educacao brasileira. frota e conhecidissimo por nao ter educacao tanto que foi expulso do facebook em fevereiro e so voltou recentemente.  ele tambem apagou seus tweets mais antigos.  seus posts mais epicos desapareceram.  ou naosensacionalista deu um jeito de achar algumas perolas do pensamento frotiano e divide com vocesedicao m zorzanelli,satire
 pf na casa de collor veja dez provas de que voltamos aos anos 90,quem passou um tempo fora do pais e chegou agora teve a impressao de que entrou num tunel do tempo. varios acontecimentos promovem uma viagem ao passado.  veja dez provas inegaveis de que estamos de novo nos anos 90. 1.  voces lembram da minha casa continua a mesma.  mas os meus carroes. . . 2.  menudos prometem voltar.  ou ameacam3.  jurassic park esta nos cinemas.  o exterminador tambem.  e voce ainda nao aprendeu a escrever swarz. . .  ah voce sabem quem e. . . 4.  rambo vai voltar.  mais durao que nunca para aprontar muita confusao. 5.  a esperanca do futebol e romario.  mas agora na cpi da cbf. 6.  o criciuma ganhou do gremio. 7 .  o vasco pode cair mas isso acontece sempre mesmo8.  prometeram que o metro vai chegar ate a barra. 9.  a inflacao voltou. 10.  e lula esta na oposicao. . . ,satire
 black friday assaltantes dao 50 de desconto,o auxiliar administrativo anderson ferreira nao acreditou quando o assaltante que o roubou hoje no rio devolveu metade do dinheiro que estava em sua carteira.  eu tinha 200 reais ele me deu 100 de volta.  disse que era promocao d black friday afirmou anderson na delegacia. outros consumidores tem feito o mesmo relato hoje.  o bandido que roubou anderson foi preso logo depois do assalto mas tambem se deu bem.  ele pagou apenas r 50 de propina aos policiais tambem por causa da black friday. l.  lanna e otileno junior,satire
 criminoso que hackeou celular de marcela quer ir para ala psiquiatrica apos ver nudes de temer,o hacker condenado por ter invadido o celular de marcela temer entrou em contato com seu advogado e exigira cumprir pena em ala psiquiatrica.  ele alega que viu fotos de michel temer pelado no celular e perdeu sua sanidade. aquelas imagens nao saem da minha cabeca.  viver com aquilo na minha memoria sera minha maior condenacao disse o hacker enquanto conversava com uma cadeira vazia na sala onde dava entrevista. se nao me colocarem na ala psiquiatrica como estou pedindo vou vazar os nudes do temer para o brasil todo ver ameacou. segundo o hacker diversos tipos de obscenidades estavam armanezadas no celular.  desde fotos de temer nu apenas com a faixa presidencial pendurada a fotos de atas de reunioes do pmdb. ,satire
 cariocas fritam ovo em carro teflon,e preciso ver vantagem em tudo.  o calor do rio por exemplo torna tudo mais dificil e desconfortavel mas. . .  nao e preciso ir em casa e nem gastar gas para fritar um ovo na cidade.  com um bom numero de carros de lataria teflon nas ruas basta levar o ovo na bolsa e quando der fome jogar em cima do carro.  o ovo fica frito na hora.  e com gema mole. e preciso viver a vida com otimismo garante o chef frances severino da silva que esta fazendo um curso de receitas de ovo em plena avenida brasil. ,satire
 citado na lava jato aecio participa da marcha anticorrupcao.  pode rir a piada e essa,assim como todos os veiculos da grande midia o sensacionalista colocou sua equipe de humoristas em regime de plantao para cobrir as manifestacoes de 1303.  mas apos ver o senador aecio neves citado cinco vezes na operacao lava jato sendo celebrado pelo povo que protesta contra a corrupcao a direcao do sensacionalista dispensou seus redatores para aproveitar o resto do domingo.  nao ha piada melhor que essa reconheceu otileno jr.  presidente das organizacoes sensacionalistas. ,satire
 prestes a ter todos os cargos pmdb teme perder a razao de existir,o pmdb nunca esteve tao perto de assumir o poder total mas nao sabe o que fazer com ele.  deputados do partido passaram a manha reunidos num hotel em brasilia discutindo se devem ou nao romper com dilma rousseff.  o dilema e muito maior do que parece. a gente passou a vida inteira pedindo cargos e agora pode ser que a gente nao precise mais fazer isso.  eu nao sei o que vou fazer se amanha eu acordar e nao precisar pedir uma secretaria uma estatal disse um deputado do partido. analista politicos chamam o fenomeno de sindrome da ca.  e como se alguem dissesse para a vendedora que quer o cartao da loja.  ela simplesmente nao sabe o que fazer afirmou um analista. ,satire
 a fumaca que saia do aviao de campos era maconha afirmou crivella sobre o acidente,a maconha acabou com a foker e com a carreira do gabriel pensador afirmou crivella no debate do rio de janeiro.  segundo o candidato a governador a maconha pode ate fazer viajar mas ha risco de cair a qualquer momento. com base no discurso embasado do candidato a policia esta a procura de marcelo d2 pois o musico esta sumido desde o dia do acidente e ha suspeitas de que ele estivesse no lugar do piloto. por cacofonias,satire
